uNh893649895,太原,动作片，大制作，那么多帅哥，为什么不呢？,4.0,2015-12-16 14:24:41
张xiaoxi77,杭州,好看、每一部大片都这么激动,5.0,2015-12-16 14:22:10
蓝眼小白兔,沈阳,复仇者联盟，这么多英雄在一起，真的很酷，蜘蛛侠哪去了,4.5,2015-12-16 14:03:53
gang,上海,摸爬滚打大大杂烩！好看！,4.0,2015-12-16 14:01:46
cuidi1103,武汉,不是漫威迷，但是就是喜欢美国大片的震撼，这部电影让人很失望，特效剧情动作都没有精彩点，片长过长，爆米花催眠电影。,3.0,2015-12-16 13:45:00
浪子G,上海,集结了这么多大牌，动作场面很劲爆，情节也很好看、期待还有续集,5.0,2015-12-16 13:28:33
曾小珂,绵阳,漫威大法好！汤包好！斯嘉丽好！寡姐好！剧情特效都是很好的！赞！❤️,5.0,2015-12-16 13:09:31
一米身高两米腿,郑州,妇联，看脸看特效。 漫威宇宙铺垫的不错，也期待DC的正义联盟。,4.0,2015-12-16 12:46:58
purple_shadow,北京,复仇者联盟作为漫威宇宙第一阶段的收官之作，绝对是良心作品，承接之前五部超级预告片的内容，把超级英雄们都集合在一起。这步棋下的即惊现又惊艳。对于之前五部超级预告片的内容很好的整合在一部电影中，即很好的突出主题，又把每个角色的特点表现的很到位，给漫威接下来的电影系列打下了良好的基础,4.5,2015-12-15 11:38:37
你来猜猜我是谁,北京,没说的，所有人都来了～关键是斯嘉丽约翰逊～,4.5,2015-12-15 01:03:55
好吃你也少吃点,济南,从头爽到位 能把各有特色的超级英雄们结合到一起又能展现各自个性,5.0,2015-11-17 14:04:41
Chums111,杭州,ok 很好看,5.0,2015-11-17 08:45:22
smQ165478309,沈阳,反正不好看，不喜欢,3.0,2015-11-16 11:16:56
金钱龟,北京,再不复见此圣景,5.0,2015-11-14 18:51:36
裤裆凉飕飕,湖州,经典，神一般的剧情神一般的特效,5.0,2015-11-14 10:50:28
提斯公子,北京,超级英雄合体 完美,5.0,2015-11-12 14:34:03
方人胥,,很棒！人物剧情都处理的很好,4.5,2015-11-11 14:13:30
淡淡的胡渣,,一部几乎完美的爆米花电影，谁在乎它演的是什么，因为它的幽默感太强大了！性格分明的人物，魅力十足的明星，层出不穷的笑料，紧张刺激的节奏，震撼视听的特效和层次分明的剧情编排，每一个超级英雄都有自己的性格和故事，他们都忙着互损互斗还一起欺负软妹，为什么这群演员都这么有爱呢？,4.0,2015-11-10 12:13:46
Jungle浅森,,入坑电影(๑•̀ㅂ•́)و✧从此变成漫威**粉,4.5,2015-11-09 23:32:12
glory930714,,第一部很不错,5.0,2015-11-09 13:30:41
lanxiangke,重庆,一入漫威深似海，从此DC是路人。,5.0,2015-11-09 10:46:33
騎豬去旅行,,**啊～至少和我的期望相差太大了，差评,2.0,2015-11-07 09:42:25
