汤勺鸡丁,无锡,同样越拍越好看的一部电影，好看没得说,5.0,2015-12-05 13:11:01
matrixneo123,南京,虽然在漫威宇宙中这部暗黑无界貌似是二期作品中口碑最低的，但是作为商业电影，影片的观感在我看来很好，洛基再一次抢占了锤哥的风头，以至于虽然出场不多，观众估计还是记住的是他，传送门梗太赞，笑死了,3.5,2015-12-05 09:11:20
悦芽儿JY,包头,延续了上一部的故事发展，但是有些故事的原有交代的有些唐突 但是主角的焦点还是弥补了这一不足。,3.5,2015-12-05 05:56:02
北东西,广州,对于这个系列，恐怕只有洛基才能制造反转了，而且每次反转都能给人惊喜一下下。但是不得不小吐一槽的是，雷神是智商感人吗？又不是不知道洛基的拿手好戏还一次又一次甘心被你欺骗，难道这就是爱？,3.5,2015-12-05 01:19:25
长发刘海大女王,合肥,我会告诉你们我会告诉,4.5,2015-12-04 21:45:35
m1727,广州,帅到爆！！！,5.0,2015-12-04 21:17:15
樊鸿儒,宜春,最后的打斗配合音乐真的燃，当然洛基一如既往的帅 哈哈,4.0,2015-12-04 14:30:58
owt327,北京,感觉一般的电影，纯商业片！,3.5,2015-12-04 10:44:01
孙茂茂的强,常州,漫威英雄们除了要和邪恶力量对抗，还要对抗自己的黑化，对抗自己的历史，每一部都有类似的套路，就看各个英雄的个人魅力了，不凑巧，不太喜欢雷神。,4.0,2015-12-04 10:08:59
楼闹闹,绍兴,雷神比第一部片子更有勇有谋，帅气凶残，比起第一部还多了一丝冷漠。结局特别让人无语，锤哥和简在一起了，母亲和弟弟都死了。基神依然俊美迷人、带点邪气，剧情有点窝心，娜塔莉女神这部剧里面有点毁角色，存在感低，就给我们留下了一幕幕：扇耳光，接吻，看别人死掉。,3.0,2015-12-03 23:18:45
Connor丶K闫,天津,这是一部真正的爆米花电影，有大场面，有动作，有笑料，但是千万别思考，漏洞太多，一思考会死。家庭伦理剧的套路拍摄天神世界，如果没注意到这一点，说明它的包装很成功。洛基的存在显然已经高于其他电影元素，从人物到演员都是如此，电影也正是从洛基脱身后才开始好看的。,4.0,2015-11-27 17:57:33
林夏林夏,重庆,没想象中好看,3.5,2015-11-27 13:24:49
lygg25230,,在现在这社会洛基那样性格的人更易成事，坏坏不羁的性格也更讨人喜欢,4.0,2015-11-27 00:02:56
羽羽1993,,洛基好美啊，好可爱啊。,4.5,2015-11-26 11:24:19
心镜226,,电影效果效果不错，剧情一般。抖森的表演不错(⊙o⊙)哦,4.0,2015-11-25 22:46:48
初蝌儿,武汉,还可以吧！没有第一部好看！,4.0,2015-11-25 15:11:52
杨翠然,天津,真的很不错，很喜欢,5.0,2015-11-24 08:47:10
其实很简单,庆阳,锤哥的胸 以太粒子首次出现,4.0,2015-11-24 01:40:53
LJR13699065530,成都,女神 男神的电影场景也很美很震撼,4.0,2015-11-23 11:21:19
lwmsy,深圳,很精彩，场面很宏大，漫威的电影都比较喜欢,4.0,2015-11-22 13:03:08
vicki爱萍,深圳,好看，就是3D看久了头昏,5.0,2015-11-22 08:09:43
forever_raul,无锡,电影很不错的。很好看很刺激。。,5.0,2015-11-22 01:16:55
对影成三人,北京,借助电影沉默羔羊的人物塑造法，洛基一角的设计给电影增分不少。而人物在不同基础上的性格反转都给故事本身注入了活力，因为无奈超级英雄的类型叙事已经是商业模式化生产，雷神2的丰富人物还是带来了极大的可观性，比前作要上乘。,4.0,2015-11-22 00:36:54
龙虾11,福州,还不错，续集，第一部还是很有创意,5.0,2015-11-22 00:35:08
葵花包,重庆,老实说，有包场的感觉。哈哈，不过哪天放的效果不是很好的，3d很弱,5.0,2015-11-21 21:33:37
yuting318410330,广州,内容生动，视觉效果很好,5.0,2015-11-20 20:00:35
浩子疯了虎,南宁,看到一半睡着了,3.0,2015-11-20 16:55:23
付楚幽,厦门,非常不错哦，很好看呢,5.0,2015-11-20 16:13:19
jarn0911,广州,经典重现，值得回味！,5.0,2015-11-20 15:59:55
纸巾生产商,六盘水,一直去，非常好，离家很近，很方便就过去了，音效也很好，看得我很过瘾,4.0,2015-11-20 15:21:05
西瓜的小如画,淮安,挺好的，物有所值,4.5,2015-11-20 14:02:56
緽实的Madam,重庆,可以啦值得去,5.0,2015-11-20 12:27:08
F不运动就成胖子,广安,不错哦，值得一看,5.0,2015-11-20 10:04:32
Neo00,重庆,又一个超强抗揍的小强,5.0,2015-11-19 22:22:25
Ynxia,重庆,还行   可以,2.5,2015-11-19 21:55:31
yuting174526,南京,团座的，有点小毁,5.0,2015-11-19 21:43:20
helanjiaozuo,北京,父母都没看懂，不太喜欢这一类型的电影,2.5,2015-11-19 20:24:15
zqaizhuq,钟祥,很好看，结局出乎意料,5.0,2015-11-19 19:54:45
海洋天堂，,北京,比预想的要好看的多,4.0,2015-11-19 18:57:02
jar2010,成都,没让人失望，漫威的电影还是挺不错的！！！,5.0,2015-11-19 18:52:20
荒凉了de年华,广州,李子迟了不起,5.0,2015-11-18 12:54:01
懒取名字,重庆,特技好，剧情什么的也没什么悬念。还是值得一看。,4.0,2015-11-18 11:42:52
吴Anne4807,呼和浩特,和老公去的，回想起来真是浪漫,5.0,2015-11-18 11:37:39
哈哈加菲,长春,好电话打很多很多的,5.0,2015-11-18 11:21:59
fxrhahaha,天津,好看，期待复仇者联盟2,4.0,2015-11-18 11:12:53
sxsyty123,绍兴,非常好看，非常赞，好莱坞大片一直是我的最爱,5.0,2015-11-18 11:06:24
范大美,北京,不是那么的好看 真心的！,2.5,2015-11-18 10:53:40
XF小傅,重庆,这部动作冒险科幻大片当时风靡全球！,5.0,2015-11-18 08:57:47
晴天5201023,重庆,我们的生活中有一个好东西不一定能成功的关键,5.0,2015-11-18 03:20:11
_sina58966883003,桂林,好看，棒棒哒。,5.0,2015-11-17 23:15:13
13068113281,中山,带儿女一起看电影，奇幻，好看！,3.5,2015-11-17 23:13:43
cy19870720,重庆,好看，这么久了才来评价,5.0,2015-11-17 19:17:26
落寞缘,嘉兴,不错吧、时间长、,4.0,2015-11-17 18:49:25
柠檬蜜茶0820,上海,电影非常好看,5.0,2015-11-17 17:46:40
wxynng,兰州,这个好，效果也好,5.0,2015-11-17 17:38:49
金钱龟,北京,最完美的一部雷神,5.0,2015-11-14 18:51:53
Q宗泽,万州,因为没看过一'所以就还可以吧`对这种美国大片不感冒,3.0,2015-11-14 11:22:55
